Id,Type
NON RARE IN EUROPE: Familial isolated hypertrophic cardiomyopathy ORPHA:155,Disease
Paraparesis Spastic,Disease
Leishmaniasis Cutaneous,Disease
Spinocerebellar ataxia type 38 ORPHA:423296,Disease
Drug toxicity,Disease
Human herpesvirus 3 strain Dumas ring-finger protein,Pathogen
Autosomal dominant Charcot-Marie-Tooth disease type 2B ORPHA:99936,Disease
Anaplastic astrocytoma,Disease
Yaba-like disease virus 66R protein (gene: 66R),Pathogen
Autosomal dominant vitreoretinochoroidopathy ORPHA:3086,Disease
Neurodegenerative Disorders,Disease
Norovirus Hu/Norwalk/10114/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Monoamine oxidase A deficiency ORPHA:3057,Disease
Chediak-Higashi syndrome ORPHA:167,Disease
Familial erythrocytosis,Disease
Decreased calcification of skull,Disease
Malignant Pleural Mesothelioma,Disease
Charcot-Marie-Tooth Disease,Disease
Monkeypox virus Zaire-96-I-16 ankyrin-like protein (gene: D7L),Pathogen
Schizophrenia,Disease
Smooth Muscle Tumor,Disease
Familial paroxysmal ataxia ORPHA:97,Disease
Yaba-like disease virus 60R protein (gene: 60R),Pathogen
TMCC2,Gene
Malignant transformation,Disease
Nasu-Hakola disease ORPHA:2770,Disease
Human adenovirus 36 DBP,Pathogen
Deafness-encephaloneuropathy-obesity-valvulopathy syndrome ORPHA:254898,Disease
Lassa mammarenavirus L protein,Pathogen
Childhood-onset basal ganglia degeneration syndrome ORPHA:497906,Disease
Butyrylcholinesterase deficiency ORPHA:132,Disease
Cowpox virus CPXV211 protein (gene: CPXV211 CDS),Pathogen
EIF1AY,Gene
Monosomy 22q13.3 ORPHA:48652,Disease
Death in infancy,Disease
STK17B,Gene
Nyctalopia,Disease
46 XY Sex Reversal,Disease
Spastic Diplegia,Disease
Japanese encephalitis virus prodexcised_polyprotein 1..794,Pathogen
Parathyroid Adenoma,Disease
Esophageal dysplasia,Disease
Norovirus Hu/GII.4/HS191/2004/USA VP1,Pathogen
Single Seizure,Disease
Inflammatory Breast Carcinoma,Disease
Conduction disorder of the heart,Disease
RIN2 syndrome ORPHA:217335,Disease
Cystadenoma Mucinous,Disease
Stage II Colon Cancer AJCC v7,Disease
Inborn Errors of Metabolism,Disease
X-linked intellectual disability-Dandy-Walker malformation-basal ganglia disease-seizures syndrome ORPHA:1568,Disease
Stable angina,Disease
Psychotic Disorders,Disease
Primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency ORPHA:75391,Disease
Hereditary pyropoikilocytosis,Disease
Proximal spinal muscular atrophy type 2 ORPHA:83418,Disease
Malignant neoplasm of kidney,Disease
Other specified iron deficiency anemias,Disease
Premature tooth loss,Disease
Cowpox virus CPXV016 protein (gene: CPXV016 CDS),Pathogen
Congenital plasminogen activator inhibitor type 1 deficiency ORPHA:465,Disease
Tibial aplasia-ectrodactyly syndrome ORPHA:3329,Disease
Blindness,Disease
Acquired Immunodeficiency Syndrome,Disease
Congenital malformation syndrome,Disease
Psychomotor regression beginning in infancy,Disease
Premenopausal breast cancer,Disease
USP16,Gene
Combined immunodeficiency due to CD70 deficiency ORPHA:538958,Disease
NON RARE IN EUROPE: Recurrent acute pancreatitis ORPHA:64740,Disease
Alacrimia-choreoathetosis-liver dysfunction syndrome ORPHA:404454,Disease
Mucolipidosis type III alpha/beta ORPHA:423461,Disease
Ankylosing Spondylitis,Disease
Human alphaherpesvirus 3 tegument protein VP22 (gene: ORF9),Pathogen
Difficulty walking,Disease
Brain Tumor Primary,Disease
Jalili syndrome ORPHA:1873,Disease
Inclusion Body Myopathy Sporadic,Disease
Nance-Horan syndrome ORPHA:627,Disease
Abnormality of hair texture,Disease
Cholangitis,Disease
Norovirus Hu/Shanghai/SH5/2009/CHN VP1,Pathogen
Norovirus Hu/GII.4/NIHIC17.9/2013/USA capsid protein VP1 (gene: VP1),Pathogen
Abnormal ocular motility,Disease
Neural Tube Defect,Disease
Primary biliary cholangitis ORPHA:186,Disease
Growth delay due to insulin-like growth factor I resistance ORPHA:73273,Disease
Microcephaly With Chorioretinopathy,Disease
Human betacoronavirus 2c EMC/2012 ORF1a (gene: orf1ab),Pathogen
Spondyloepimetaphyseal dysplasia PAPSS2 type ORPHA:93282,Disease
Platelet Storage Pool Deficiency,Disease
MDC1,Gene
Influenza A virus (A/Shanghai/02/2013(H7N9)) hemagglutinin (gene: HA),Pathogen
Liver and Intrahepatic Bile Duct Neoplasm,Disease
Shallow orbits,Disease
Recurrent otitis media,Disease
NUT midline carcinoma ORPHA:443167,Disease
Human adenovirus 56 19K protein (gene: E3),Pathogen
Giant cell glioblastoma ORPHA:251579,Disease
Impaired platelet aggregation,Disease
DOSAGE-SENSITIVE SEX REVERSAL,Disease
Familial or sporadic hemiplegic migraine ORPHA:569,Disease
Russell-Silver Syndrome,Disease
AKAP8,Gene
Respiratory Distress Syndrome Adult,Disease
Complement hyperactivation-angiopathic thrombosis-protein-losing enteropathy syndrome ORPHA:566175,Disease
Thoracic Aortic Aneurysm And Aortic Dissection,Disease
FAM83F,Gene
Congenital neutropenia-myelofibrosis-nephromegaly syndrome ORPHA:369852,Disease
Budd-Chiari syndrome ORPHA:131,Disease
Murray Valley encephalitis virus NS3,Pathogen
46XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency ORPHA:752,Disease
Prominent metopic ridge,Disease
Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome ORPHA:1555,Disease
Melioidosis,Disease
Kabuki syndrome ORPHA:2322,Disease
Ichthyosis,Disease
Spinocerebellar ataxia type 28 ORPHA:101109,Disease
RENAL ADYSPLASIA,Disease
Charcot-Marie-Tooth disease type 2T ORPHA:495274,Disease
Kaposiform hemangioendothelioma ORPHA:2122,Disease
Nasopharyngeal Carcinoma,Disease
Ectromelia virus ERPV profilin-like protein,Pathogen
Autoimmune Hepatitis,Disease
Physiologic Amenorrhea,Disease
Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome ORPHA:309854,Disease
Stereotyped Behavior,Disease
Infiltrating Cervical Carcinoma,Disease
Macrocephaly,Disease
Mycoplasma-Induced Stevens-Johnson Syndrome,Disease
Progressive supranuclear palsy-progressive non-fluent aphasia syndrome ORPHA:240112,Disease
Von Hippel-Lindau Syndrome,Disease
PACSIN2,Gene
Dengue virus 2 membrane glycoprotein M (gene: flavivirus polyprotein),Pathogen
Thoracolumbosacral spina bifida aperta ORPHA:268384,Disease
POMT1-related  limb-girdle muscular dystrophy R11 ORPHA:86812,Disease
Combined immunodeficiency due to MALT1 deficiency ORPHA:397964,Disease
Bilateral cataracts (disorder),Disease
Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency ORPHA:300179,Disease
Immunologic Deficiency Syndromes,Disease
Leishmaniasis,Disease
Hereditary papillary renal cell carcinoma ORPHA:47044,Disease
Plexiform Neurofibroma,Disease
Lathosterolosis ORPHA:46059,Disease
Foot dorsiflexor weakness,Disease
MAJOR AFFECTIVE DISORDER 4,Disease
Chediak-Higashi Syndrome,Disease
Hypoparathyroidism,Disease
Congenital Fibrosis of the Extraocular Muscles,Disease
Aortic aneurysm without mention of rupture NOS,Disease
Congenital dyserythropoietic anemia type III ORPHA:98870,Disease
Myxoid/round cell liposarcoma ORPHA:99967,Disease
Epiphyseal dysplasia,Disease
Vaccinia virus Ankara Profilin-1-like,Pathogen
Severe myopia,Disease
Spinocerebellar ataxia with axonal neuropathy type 2 ORPHA:64753,Disease
Type II Mucolipidosis,Disease
Microstomia,Disease
Biliary cirrhosis,Disease
Infiltrating duct carcinoma of female breast,Disease
Malformation Of Cortical Development,Disease
Poor eye contact,Disease
Piebaldism,Disease
Abnormality of temperature regulation,Disease
Human papillomavirus type 27b E2 protein (gene: E2),Pathogen
Neck webbing,Disease
Class I glucose-6-phosphate dehydrogenase deficiency ORPHA:466026,Disease
Carcinoma in situ of stomach,Disease
Hypernasal voice,Disease
DNAJB2-related Charcot-Marie-Tooth disease type 2 ORPHA:443950,Disease
Early-onset parkinsonism-intellectual disability syndrome ORPHA:2379,Disease
Vaccinia virus ankyrin-like protein (gene: K1L),Pathogen
Multiple mitochondrial dysfunctions syndrome type 1 ORPHA:401869,Disease
Acquired partial lipodystrophy ORPHA:79087,Disease
Carcinoma Lewis Lung,Disease
Camurati-Engelmann disease ORPHA:1328,Disease
Absence of a tooth,Disease
Madarosis of eyebrow,Disease
Cystic Kidney Diseases,Disease
Alopecia Areata,Disease
Grade I Astrocytoma,Disease
Immune thrombocytopenic purpura,Disease
Brachydactyly-syndactyly Zhao type ORPHA:93409,Disease
Gallbladder Cancer,Disease
Spastic paraplegia-optic atrophy-neuropathy syndrome ORPHA:320406,Disease
Depressive Symptoms,Disease
Impaired Cognition,Disease
Amish lethal microcephaly ORPHA:99742,Disease
Gastroesophageal reflux disease,Disease
UNK,Gene
Infectious disease of lung,Disease
leukemia,Disease
Norovirus Hu/GII-4/CGMH18/2008/TW major viral capsid protein (gene: VP1),Pathogen
Hypertriglyceridemia,Disease
Isolated polycystic liver disease ORPHA:2924,Disease
Bone marrow myeloid dysplasia,Disease
Arteriopathic disease,Disease
Hereditary diffuse gastric cancer ORPHA:26106,Disease
hiv-infection/aids,Disease
Severe congenital hypochromic anemia with ringed sideroblasts ORPHA:300298,Disease
DDX17,Gene
Banna virus strain JKT-6423 Vp7,Pathogen
Rough hair texture,Disease
Renal pseudohypoaldosteronism type 1 ORPHA:171871,Disease
Multiple mitochondrial dysfunctions syndrome type 6 ORPHA:569290,Disease
Cercopithecine alphaherpesvirus 2 large tegument protein (gene: UL36),Pathogen
IQCJ-SCHIP1,Gene
Legius syndrome ORPHA:137605,Disease
Kabuki syndrome eyelids,Disease
Adrenal cortical hypofunction,Disease
Child Development Deviations,Disease
Chlamydia Infections,Disease
Familial dyskinesia and facial myokymia ORPHA:324588,Disease
Prolymphocytic Leukemia,Disease
Juvenile Pilocytic Astrocytoma,Disease
Sterility Postpartum,Disease
Vesicular Stomatitis,Disease
Temporomandibular Joint Disorders,Disease
Horsepox virus HSPV177 (Immunoglobulin like),Pathogen
Familial lipoprotein lipase deficiency ORPHA:309015,Disease
Horizontal gaze palsy with progressive scoliosis ORPHA:2744,Disease
Convulsive Seizures,Disease
Tricho-dento-osseous syndrome ORPHA:3352,Disease
Hereditary Breast Cancer,Disease
Bundle Branch Block,Disease
Autosomal dominant dopa-responsive dystonia ORPHA:98808,Disease
Semilobar holoprosencephaly ORPHA:220386,Disease
NME6,Gene
C syndrome ORPHA:1308,Disease
Autosomal recessive spastic paraplegia type 69 ORPHA:401830,Disease
Autosomal dominant popliteal pterygium syndrome ORPHA:1300,Disease
Human herpesvirus 4 type 2 EBNA-2,Pathogen
Lung Cancer,Disease
Huntington disease-like 1 ORPHA:157941,Disease
Human rhinovirus A88 2C (P2-C),Pathogen
Lymphangioleiomyomatosis ORPHA:538,Disease
Liposarcoma Dedifferentiated,Disease
Macroglossia,Disease
Benign neoplasm of aortic body and other paraganglia,Disease
Norovirus Hu/Norwalk/10145/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Hypoxanthine guanine phosphoribosyltransferase partial deficiency ORPHA:79233,Disease
Encephalocraniocutaneous lipomatosis ORPHA:2396,Disease
Primary HIV infection,Disease
Malignant tumor of base of tongue,Disease
Human papillomavirus type 62 putative regulatory protein E2 (gene: E2),Pathogen
Microlissencephaly ORPHA:1083,Disease
Megalencephaly-severe kyphoscoliosis-overgrowth syndrome ORPHA:457359,Disease
Primary infection NOS,Disease
ABeta amyloidosis Italian type ORPHA:324713,Disease
Isolated somatotropin deficiency,Disease
Animal Mammary Neoplasms,Disease
Cardiospondylocarpofacial syndrome ORPHA:3238,Disease
Apnea,Disease
Polycystic Kidney Autosomal Dominant,Disease
Hepatitis Drug-Induced,Disease
Human alphaherpesvirus 3 tegument serine/threonine protein kinase (gene: ORF47),Pathogen
Posterior helix pit,Disease
Monkeypox virus Zaire-96-I-16 epidermal growth factor-like protein (EGF-like protein) (gene: D3R),Pathogen
Encephalitis St. Louis,Disease
Human adenovirus 7 DBP,Pathogen
MEGDEL syndrome ORPHA:352328,Disease
PDE4D haploinsufficiency syndrome ORPHA:439822,Disease
Photophobia,Disease
Woolly Hair,Disease
Middle East respiratory syndrome-related coronavirus nsp8 protein (gene: orf1ab),Pathogen
Isolated optic nerve hypoplasia/aplasia ORPHA:137902,Disease
Carcinoma Endometrioid,Disease
Lip and Oral Cavity Carcinoma,Disease
Nicolaides-Baraitser syndrome ORPHA:3051,Disease
Glycogen storage disease due to glycogen branching enzyme deficiency adult neuromuscular form ORPHA:308712,Disease
CHKA,Gene
Opsismodysplasia ORPHA:2746,Disease
Respiratory syncytial virus type A fusion protein (gene: F),Pathogen
Thin lips,Disease
Congenital communicating hydrocephalus ORPHA:269505,Disease
Photodysphoria,Disease
Distal lower limb amyotrophy,Disease
Pyramidal tract disease,Disease
Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome ORPHA:238569,Disease
Neurofibromatosis type 1 due to NF1 mutation or intragenic deletion ORPHA:363700,Disease
Pulmonary alveolar microlithiasis ORPHA:60025,Disease
Leukemia Myelocytic Acute,Disease
Alcohol Withdrawal Delirium,Disease
Congenital arteriovenous malformation,Disease
Norovirus Hu/GII.4/NIHIC17.6/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Influenza A virus (A/California/07/2009(H1N1)) HA1 (gene: HA),Pathogen
Alcohol withdrawal syndrome,Disease
Retinal arterial tortuosity ORPHA:75326,Disease
Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency ORPHA:423384,Disease
Large cell carcinoma of lung,Disease
Precocious exfoliation of primary tooth,Disease
Human gammaherpesvirus 4 large tegument protein (gene: BPLF1),Pathogen
Cerebellar Ataxia,Disease
Wesselsbron virus full_polyprotein 1..3405,Pathogen
Early-onset anterior polar cataract ORPHA:98988,Disease
Facioscapulohumeral Muscular Dystrophy,Disease
Murray Valley encephalitis virus prodexcised_polyprotein 1..793,Pathogen
Tooth Attrition,Disease
Proximal muscle weakness in lower limbs,Disease
Human adenovirus 23 DNA binding protein (gene: E2A),Pathogen
Thyrotoxic periodic paralysis,Disease
Pancreatic agenesis-holoprosencephaly syndrome ORPHA:556955,Disease
Differentiated Thyroid Gland Carcinoma,Disease
West Nile virus SA93/01 non-structural protein 3,Pathogen
BAIAP3,Gene
CLN13 disease ORPHA:352709,Disease
Norovirus Hu/GII.12/CGMH42/2010/TW VP1,Pathogen
Giant Cell Fibroblastoma,Disease
Transaldolase deficiency ORPHA:101028,Disease
Unilateral Cryptorchidism,Disease
T-B+ severe combined immunodeficiency due to gamma chain deficiency ORPHA:276,Disease
Nervous System Neoplasms,Disease
MBNL2,Gene
AICA-ribosiduria ORPHA:250977,Disease
Mesangial Sclerosis,Disease
leiomyosarcoma,Disease
Acute respiratory failure,Disease
Hypokalemic periodic paralysis type 1,Disease
African green monkey simian foamy virus Pol precursor (gene: pol),Pathogen
Malignant neoplasm of urinary bladder,Disease
MRPL54,Gene
Nephrosclerosis,Disease
CDC25C,Gene
Congenital hereditary endothelial dystrophy type II ORPHA:293603,Disease
Neck Webbing,Disease
CBL,Gene
Generalized pseudohypoaldosteronism type 1 ORPHA:171876,Disease
Limited systemic sclerosis ORPHA:220407,Disease
KLK8,Gene
Olfactory seizure,Disease
Gorlin syndrome ORPHA:377,Disease
Endometriosis,Disease
Meningioma benign no ICD-O subtype,Disease
Autoimmune liver disease,Disease
Vaccinia virus Ankara NTP-dependent RNA helicase NPH-II,Pathogen
Low intelligence,Disease
Generalized hypotonia,Disease
Lymphoproliferative Disorder of the Skin,Disease
Cowpox virus CPXV050 (gene: CPXV050 CDS),Pathogen
Polyglucosan body myopathy type 1 ORPHA:397937,Disease
Morphological abnormality of the pyramidal tract,Disease
Teratoma,Disease
Human betaherpesvirus 5 membrane protein UL6 (gene: UL6),Pathogen
Spastic ataxia-dysarthria due to glutaminase deficiency ORPHA:557056,Disease
Autosomal dominant hypocalcemia ORPHA:428,Disease
Hypertrophic neuropathy of infancy,Disease
Chromophobe Carcinoma,Disease
Abnormality of dental enamel,Disease
Spinocerebellar ataxia type 42 ORPHA:458803,Disease
Monkeypox virus Zaire-96-I-16 B5R (gene: B5R),Pathogen
Small for gestational age (disorder),Disease
Athyreosis ORPHA:95713,Disease
Cerebral Amyloid Angiopathy Hereditary,Disease
Central nervous system lymphoma,Disease
Sick Sinus Syndrome,Disease
UBXN11,Gene
Acrodermatitis continua of Hallopeau ORPHA:163931,Disease
Pontocerebellar hypoplasia type 7 ORPHA:284339,Disease
Retrusion of upper jaw bones,Disease
Isolated Somatotropin Deficiency,Disease
Long face,Disease
Succinyl-CoA:3-oxoacid CoA transferase deficiency ORPHA:832,Disease
Pancreatic hyperplasia,Disease
Autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome ORPHA:457193,Disease
PMP22-RAI1 contiguous gene duplication syndrome ORPHA:477817,Disease
Combined immunodeficiency due to ZAP70 deficiency ORPHA:911,Disease
Thinking and speaking disturbances,Disease
Polydactyly,Disease
Hyperemia,Disease
Distal hereditary motor neuropathy type 7 ORPHA:139589,Disease
Profound intellectual disabilities,Disease
DDX41-related hematologic malignancy predisposition syndrome ORPHA:488647,Disease
Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome ORPHA:457284,Disease
Joubert syndrome ORPHA:475,Disease
Molar tooth sign on MRI,Disease
DDOST-CDG ORPHA:300536,Disease
Autism spectrum disorder-epilepsy-arthrogryposis syndrome ORPHA:370943,Disease
Immunodeficiency,Disease
Congenital or early infantile CACH syndrome ORPHA:157713,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2 due to DGAT2 mutation ORPHA:487814,Disease
Verrucous carcinoma,Disease
ITPA-related lethal infantile neurological disorder with cataract and cardiac involvement ORPHA:457375,Disease
Human adenovirus 43 gp19K-like protein (gene: E3),Pathogen
Orf virus ORF069 early transcription factor VETFs,Pathogen
Colorectal Neoplasms,Disease
Juvenile Huntington disease ORPHA:248111,Disease
Atrial standstill ORPHA:1344,Disease
Focal Segmental Glomerulosclerosis,Disease
Hereditary coproporphyria ORPHA:79273,Disease
Hamman-Rich syndrome,Disease
Brain hemorrhage,Disease
Lung Adenocarcinoma,Disease
PEHO syndrome ORPHA:2836,Disease
Norovirus Hu/GII.12/CGMH39/2010/TW VP1,Pathogen
Neurodevelopmental Disorders,Disease
Metaphyseal anadysplasia ORPHA:1040,Disease
Trismus-pseudocamptodactyly syndrome ORPHA:3377,Disease
Chondrodysplasia,Disease
Secondary malignant neoplasm of pancreas,Disease
X-linked recessive ocular albinism ORPHA:54,Disease
XYLT1-CDG ORPHA:370930,Disease
Smooth philtrum,Disease
Acute myocardial infarction,Disease
