Id,Type
Norovirus Hu/GII.4/Miranda/NSW850K/2011/AU VP1,Pathogen
Abnormal cortical gyration,Disease
Norovirus Hu/GII-4/CGMH23/2010/TW full_polyprotein 1..1699,Pathogen
Neuronal Ceroid-Lipofuscinoses,Disease
Hyperplasia of nose,Disease
NON RARE IN EUROPE: Ulcerative colitis ORPHA:771,Disease
Human papillomavirus 159 E2 protein (gene: E2),Pathogen
Muscle Hypertonia,Disease
Liver Neoplasms,Disease
Human papillomavirus type 38b E2 protein (gene: E2),Pathogen
Hereditary hyperekplexia ORPHA:3197,Disease
Erythema,Disease
Brain Stem Compression,Disease
Echovirus E5 full_polyprotein 1..2196,Pathogen
ZW10,Gene
Echovirus E21 VP1,Pathogen
DDOST-CDG ORPHA:300536,Disease
Autosomal dominant intermediate Charcot-Marie-Tooth disease type F ORPHA:352670,Disease
Human polyomavirus 10 large T Antigen,Pathogen
Complex partial seizures,Disease
Spinocerebellar ataxia type 5 ORPHA:98766,Disease
inflammatory joint disease,Disease
Congenital Cataract,Disease
response to risperidone,Disease
STING-associated vasculopathy with onset in infancy ORPHA:425120,Disease
Smooth philtrum,Disease
Short palate,Disease
Dejerine-Sottas Disease (disorder),Disease
Still Disease,Disease
Nicotine withdrawal,Disease
SARS coronavirus P2 full_polyprotein 1..7073,Pathogen
Norovirus Hu/GII.4/New Orleans/2010/USA VP1,Pathogen
Abnormality of the pinna,Disease
Cushing syndrome due to macronodular adrenal hyperplasia ORPHA:189427,Disease
Adult-onset dystonia-parkinsonism ORPHA:199351,Disease
Posterior hypospadias ORPHA:95706,Disease
Postnatal microcephaly-infantile hypotonia-spastic diplegia-dysarthria-intellectual disability syndrome ORPHA:477673,Disease
Nephrogenic Fibrosing Dermopathy,Disease
Glycogen storage disease due to muscle and heart glycogen synthase deficiency ORPHA:137625,Disease
Respiratory Insufficiency,Disease
Familial Nonmedullary Thyroid Cancer,Disease
exudative macular degeneration,Disease
Pituitary Hormone Deficiency Combined 1,Disease
Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome ORPHA:397623,Disease
Delirium,Disease
White forelock,Disease
Bat ear,Disease
Granular corneal dystrophy type II ORPHA:98963,Disease
Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome ORPHA:1171,Disease
Long toe,Disease
Adenocarcinoma of prostate,Disease
Cutis Marmorata,Disease
Combined oxidative phosphorylation defect type 39 ORPHA:565624,Disease
Spinocerebellar ataxia type 40 ORPHA:423275,Disease
Cleft palate isolated,Disease
Malaria,Disease
Enterovirus A76 full_polyprotein 1..2198,Pathogen
Vaccinia virus Ankara serine/threonine-protein kinase-like,Pathogen
Human adenovirus 71 E3 CR1-beta (gene: E3),Pathogen
Acute basophilic leukemia ORPHA:86849,Disease
Cercopithecine betaherpesvirus 5 membrane protein RL11M (gene: RL11M),Pathogen
Parathyroid hyperplasia,Disease
Cosavirus JMY-2014 full_polyprotein 1..2119,Pathogen
Hypotrophic maxilla,Disease
Juvenile amyotrophic lateral sclerosis ORPHA:300605,Disease
Potocki-Shaffer syndrome ORPHA:52022,Disease
L-ferritin deficiency ORPHA:440731,Disease
eyelids (symptom),Disease
Hyperuricemia,Disease
Heme oxygenase-1 deficiency ORPHA:562509,Disease
Renal agenesis unilateral ORPHA:93100,Disease
Malignant neoplasm of colon stage IV,Disease
Platelet mean volume determination (procedure),Disease
Male infertility,Disease
Leukemia Myelocytic Acute,Disease
Inherited congenital spastic tetraplegia ORPHA:210141,Disease
Early-onset Lafora body disease ORPHA:324290,Disease
Fetal akinesia-cerebral and retinal hemorrhage syndrome ORPHA:363409,Disease
Human gammaherpesvirus 4 probable membrane glycoprotein (gene: BILF2),Pathogen
Behcet Syndrome,Disease
Monkeypox virus Zaire-96-I-16 chemokine binding protein (gene: J1L),Pathogen
Septopreoptic Holoprosencephaly,Disease
PLIN1-related familial partial lipodystrophy ORPHA:280356,Disease
Icterus,Disease
Coxsackievirus B2 full_polyprotein 1..2187,Pathogen
Norovirus Hu/GII.4/NIHIC2.2/2010/USA capsid protein VP1 (gene: VP1),Pathogen
Neurodegenerative Disorders,Disease
Echovirus E16 VP2,Pathogen
Hyperbilirubinemia Hereditary,Disease
Semliki Forest virus Nonstructural protein nsP4,Pathogen
Norovirus Hu/Norwalk/20118/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Hepatosplenomegaly,Disease
CARCINOMA OF VULVA,Disease
Peters plus syndrome ORPHA:709,Disease
Progressive external ophthalmoplegia-myopathy-emaciation syndrome ORPHA:352447,Disease
Nephrosis,Disease
Nausea,Disease
Spondyloepiphyseal dysplasia Kimberley type ORPHA:93283,Disease
Xanthinuria type I ORPHA:93601,Disease
Erythrokeratodermia-cardiomyopathy syndrome ORPHA:476096,Disease
Tuberculosis Central Nervous System,Disease
EHF,Gene
Ectromelia virus ERPV RNA helicase,Pathogen
Spondyloepimetaphyseal dysplasia Missouri type ORPHA:93356,Disease
Cowpox virus CPXV206 protein (gene: CPXV206 CDS),Pathogen
Gangliosidosis GM1,Disease
TET1,Gene
Congenital muscular dystrophy (disorder),Disease
Nonalcoholic Steatohepatitis,Disease
Microdontia,Disease
Enterovirus H capsid protein VP2,Pathogen
Anaplastic Oligodendroglioma,Disease
X-linked complicated corpus callosum dysgenesis ORPHA:1497,Disease
Carcinoma Cribriform,Disease
Cystinuria type B ORPHA:93613,Disease
Malignant neoplasm of female breast,Disease
X-linked intellectual disability Hedera type ORPHA:93952,Disease
Milk-Alkali Syndrome,Disease
Facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome ORPHA:412022,Disease
Mental Retardation,Disease
Acute kidney injury,Disease
Cowpox virus CPXV037 protein (gene: CPXV037 CDS),Pathogen
Ataxia-intellectual disability-oculomotor apraxia-cerebellar cysts syndrome ORPHA:370022,Disease
LPAR5,Gene
Horsepox virus HSPV066 (DNA polymerase,Pathogen
Vaccinia virus secreted complement-binding protein (gene: C3L),Pathogen
Dermatopathia pigmentosa reticularis ORPHA:86920,Disease
Yaba-like disease virus 146R protein (gene: 146R),Pathogen
Hypertrophy of forehead,Disease
Norovirus Hu/Norwalk/20033/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Enterovirus B 1B(VP2),Pathogen
Norovirus Hu/GII-4/CGMH20/2009/TW full_polyprotein 1..1699,Pathogen
Genetic Diseases Inborn,Disease
Craniosynostosis,Disease
Otopalatodigital syndrome type 1 ORPHA:90650,Disease
Acute Undifferentiated Leukemia,Disease
Human foamy virus pol,Pathogen
Schizoaffective Disorder,Disease
Benign Neoplasm,Disease
Cathepsin A-related arteriopathy-strokes-leukoencephalopathy ORPHA:575553,Disease
Cancer Relapse,Disease
Vesicoureteral Reflux,Disease
Gliosis,Disease
Exercise-induced malignant hyperthermia ORPHA:466650,Disease
Gilles de la Tourette syndrome,Disease
Familial normophosphatemic tumoral calcinosis ORPHA:306658,Disease
Norovirus Hu/GII.4/Jingzhou/2013403/CHN nonstructural protein,Pathogen
Angelman syndrome due to maternal 15q11q13 deletion ORPHA:98794,Disease
Glycogen storage disease due to acid maltase deficiency late-onset ORPHA:420429,Disease
psychosocial stressor,Disease
Increased calcium level in kidney,Disease
Vaccinia virus Ankara 54.4k ankyrin repeat protein f1,Pathogen
Paraganglioma,Disease
Aortic root dilatation,Disease
HBV genotype C core protein (gene: C),Pathogen
Bifunctional enzyme deficiency ORPHA:300,Disease
Terminal osseous dysplasia-pigmentary defects syndrome ORPHA:88630,Disease
Ectromelia virus ERPV ankyrin,Pathogen
WARS2-related combined oxidative phosphorylation defect ORPHA:572798,Disease
Kabuki syndrome ORPHA:2322,Disease
Bone Diseases,Disease
Childhood nephrotic syndrome,Disease
Interstitial Cystitis,Disease
Tangier disease ORPHA:31150,Disease
Bowen's Disease,Disease
Hypopigmentation disorder,Disease
Subcutaneous Hemorrhage,Disease
Autosomal recessive Emery-Dreifuss muscular dystrophy ORPHA:98855,Disease
Luminal B Breast Carcinoma,Disease
Human calicivirus Hu/NLV/GII/MD145-12/1987/US full_polyprotein 1..1699,Pathogen
Clonic Seizures,Disease
Norovirus GII/Hu/JP/2002/GII.P16_GII.17/Saitama/T87 full_polyprotein 1..1698,Pathogen
Human adenovirus 43 encapsidation protein IVa2 (gene: IVa2),Pathogen
Dubin-Johnson syndrome ORPHA:234,Disease
Echovirus E11 1C(VP3),Pathogen
Depressed nasal ridge,Disease
46XY gonadal dysgenesis-motor and sensory neuropathy syndrome ORPHA:168563,Disease
Macrocephaly-intellectual disability-autism syndrome ORPHA:210548,Disease
Hallopeau-Siemens Disease,Disease
Human papillomavirus 167 E2 (gene: E2),Pathogen
Thyroid Neoplasm,Disease
SIM1-related Prader-Willi-like syndrome ORPHA:398079,Disease
Talipes,Disease
Partial androgen insensitivity syndrome ORPHA:90797,Disease
Monosomy 9q22.3 ORPHA:77301,Disease
Grey eyelashes,Disease
Greig cephalopolysyndactyly syndrome ORPHA:380,Disease
Virus Diseases,Disease
Combined pituitary hormone deficiencies genetic forms ORPHA:95494,Disease
Epithelial recurrent erosion dystrophy ORPHA:293381,Disease
Pituitary Hormone Deficiency,Disease
Alagille syndrome due to 20p12 microdeletion ORPHA:261600,Disease
Monosomy 22q13.3 ORPHA:48652,Disease
manic symptom,Disease
Norovirus Hu/GII/Shanghai/SH2/2008/CHN VP1,Pathogen
Torre-Muir syndrome,Disease
Chronic Periodontitis,Disease
Tetralogy of Fallot ORPHA:3303,Disease
Growth retardation-mild developmental delay-chronic hepatitis syndrome ORPHA:391366,Disease
Generalized seizures,Disease
Norovirus Hu/Norwalk/10136/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Human betaherpesvirus 6B proteinase (gene: U53),Pathogen
Systemic arterial pressure,Disease
Norovirus Hu/GII-4/CGMH04/2006/TW major viral capsid protein (gene: VP1),Pathogen
Gerstmann-Straussler-Scheinker syndrome ORPHA:356,Disease
Lymphoma Follicular,Disease
Triglyceride storage disease with ichthyosis,Disease
Coxsackievirus B6 full_polyprotein 1..2184,Pathogen
Acute inflammatory demyelinating polyradiculoneuropathy ORPHA:98916,Disease
Severe dermatitis-multiple allergies-metabolic wasting syndrome ORPHA:369992,Disease
Norovirus Hu/GII/10003/2009/VNM protein p48 (gene: POL),Pathogen
Intermediate severe Salla disease ORPHA:309331,Disease
Cystic leukoencephalopathy without megalencephaly ORPHA:85136,Disease
Human alphaherpesvirus 3 envelope glycoprotein C (gene: ORF14),Pathogen
Jacobsen Distal 11q Deletion Syndrome,Disease
Sinoatrial node dysfunction and deafness ORPHA:324321,Disease
Acute leukemia,Disease
Norovirus Hu/GII.4/CHDC4108/1987/US full_polyprotein 1..1699,Pathogen
Body mass index,Disease
Human rhinovirus A64 1B,Pathogen
Telangiectasia of the skin,Disease
Constitutional megaloblastic anemia with severe neurologic disease ORPHA:319651,Disease
pseudohermaphrodite (non-specific),Disease
Human rhinovirus A55 1D (VP1),Pathogen
Influenza A virus (A/New York/599/1996(H3N2)) polymerase PB1 (gene: PB1),Pathogen
Human betaherpesvirus 6 U12exon1-2 GCR (gene: U12exon1-2),Pathogen
Autosomal agammaglobulinemia ORPHA:33110,Disease
Cervical Disc Degenerative Disorder,Disease
Bone infarction,Disease
Panic Disorder,Disease
Vaccinia virus Ankara viral chemokine binding protein,Pathogen
Autosomal spastic paraplegia type 72 ORPHA:401849,Disease
Wide anterior fontanel,Disease
Platelet Count measurement,Disease
Human rhinovirus A7 1B,Pathogen
Influenza A virus (A/New York/602/1996(H3N2)) polymerase PB2 (gene: PB2),Pathogen
Human betaherpesvirus 7 membrane glycoprotein UL119 (gene: U85),Pathogen
ALDH18A1-related De Barsy syndrome ORPHA:35664,Disease
Cavernous Hemangioma of Brain,Disease
Sleep Apnea Syndromes,Disease
Breast cancer lobular,Disease
Norovirus GII/Hu/TW/2012/GII.Pe_GII.4_Sydney2012/Taipei/109 VP1 (gene: VP1),Pathogen
Budd-Chiari Syndrome,Disease
Periventricular nodular heterotopia ORPHA:98892,Disease
Isolated plagiocephaly ORPHA:35098,Disease
Familial primary pulmonary hypertension,Disease
Barrett Epithelium,Disease
Cancer Embryonal and Mixed,Disease
Seizures Clonic,Disease
Aplasia/Hypoplasia of the thumb,Disease
LAMP3,Gene
Precursor B-cell acute lymphoblastic leukemia ORPHA:99860,Disease
Sialic Acid Storage Disease Finnish Type (disorder),Disease
Split hand foot deformity 1,Disease
Congenital multicore myopathy with external ophthalmoplegia ORPHA:98905,Disease
Sclerosteosis ORPHA:3152,Disease
NON RARE IN EUROPE: Non rare obesity ORPHA:521399,Disease
,Pathogen
Norovirus Hu/Norwalk/20139/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Enterovirus A VP2 (1B),Pathogen
Staphylococcus aureus infection,Disease
Scott syndrome ORPHA:806,Disease
Hypothalamic Hypothyroidism,Disease
Echovirus E25 3D,Pathogen
Neurodegenerative syndrome due to cerebral folate transport deficiency ORPHA:217382,Disease
Overactive bladder syndrome,Disease
Epithelioma,Disease
Yaba-like disease virus 11L protein (gene: 11L),Pathogen
Late-Infantile Neuronal Ceroid Lipfuscinosis,Disease
Variola virus hypothetical protein (gene: J9R),Pathogen
Multiple epiphyseal dysplasia type 4 ORPHA:93307,Disease
Bowel diverticulosis,Disease
Aromatase deficiency ORPHA:91,Disease
Human papillomavirus 99 E2 protein (gene: E2),Pathogen
AXIN2-related attenuated familial adenomatous polyposis ORPHA:401911,Disease
PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement ORPHA:79401,Disease
Malignant neoplasm of cecum,Disease
Leigh Disease,Disease
Congenital plasminogen activator inhibitor type 1 deficiency ORPHA:465,Disease
Intrauterine infection,Disease
EEC syndrome ORPHA:1896,Disease
Laryngeal Diseases,Disease
Norovirus GII/Hu/JP/2010/GII.P7_GII.7/Musashimurayama/TAKAsanKimchi full_polyprotein 1..1697,Pathogen
Cyclic neutropenia,Disease
Norovirus GII/Hu/JP/2012/GII.Pe_GII.4_Sydney2012/Fukuyama/1 VP1 (gene: VP1),Pathogen
LZTS1,Gene
Prediabetes syndrome,Disease
Immunodeficiency due to ficolin3 deficiency ORPHA:331190,Disease
Norovirus Hu/GII.g-GII.12/Gunnedah/NSW895P/2010/AU full_polyprotein 1..1701,Pathogen
Capillary Hemangioma Of Retina,Disease
Norovirus Hu/GII.4/Hong Kong/CUHK6080/2012/CHN VP1,Pathogen
Barmah Forest virus excised_polyprotein 1..742,Pathogen
GM1 gangliosidosis type 3 ORPHA:79257,Disease
Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome ORPHA:504476,Disease
Abnormality of the eye,Disease
Myocardial Diseases Secondary,Disease
COLCHICINE RESISTANCE,Disease
Follicular thyroid carcinoma,Disease
Shift-Work Sleep Disorder,Disease
Human rhinovirus A94 1D,Pathogen
Human T-cell leukemia virus type I p15NC-p14PR-p95RT/IN (gene: gag-pro-pol),Pathogen
Human respirovirus 3 C protein,Pathogen
Chronic active hepatitis,Disease
Human rhinovirus A15 1B (VP2),Pathogen
Osteogenesis imperfecta ORPHA:666,Disease
Mental deterioration,Disease
Familial paroxysmal ataxia ORPHA:97,Disease
Ascending aorta dilatation,Disease
ABetaA21G amyloidosis ORPHA:324718,Disease
Rhabdomyosarcoma,Disease
Abnormality of retinal pigmentation,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons ORPHA:401964,Disease
POMGNT1-related  limb-girdle muscular dystrophy R15 ORPHA:206564,Disease
GM1 gangliosidosis type 2 ORPHA:79256,Disease
Neurilemmoma,Disease
Norovirus Hu/Norwalk/10328/2010/VNM protein p48 (gene: POL),Pathogen
Isolated trigonocephaly ORPHA:3366,Disease
Polymicrogyria with optic nerve hypoplasia ORPHA:250972,Disease
Flexion contracture of hip,Disease
Human papillomavirus 121 regulatory protein E2 (gene: E2),Pathogen
Factor V Leiden mutation,Disease
X-linked intellectual disability Stocco Dos Santos type ORPHA:85288,Disease
Norovirus Hu/GII.4/Rockdale/NSW006D/2009/AU full_polyprotein 1..1699,Pathogen
Malignant neoplasm of gallbladder,Disease
Bulbar Palsy,Disease
Variola virus hypothetical protein (gene: C7L),Pathogen
Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome ORPHA:83473,Disease
Trismus,Disease
Bilateral microtia-deafness-cleft palate syndrome ORPHA:140963,Disease
Sick Sinus Syndrome,Disease
Monkeypox virus kelch-like protein,Pathogen
Atelosteogenesis type III ORPHA:56305,Disease
Congenital Heart Defects,Disease
Retinal telangiectasia,Disease
Periodic Hypokalemic Paresis,Disease
Ascites,Disease
Enterovirus H capsid protein VP3,Pathogen
Crisponi syndrome ORPHA:1545,Disease
Familial primary hypomagnesemia with normocalciuria and normocalcemia ORPHA:34527,Disease
Human papillomavirus 110 E2 protein (gene: E2),Pathogen
Human adenovirus 16 100 kDa hexon assembly-associated protein (gene: L4),Pathogen
Impaired left ventricular function,Disease
Aphasia,Disease
Pituitary-dependent Cushing's disease,Disease
Familial isolated pituitary adenoma ORPHA:314777,Disease
Ebola virus - Mayinga Zaire 1976 polymerase (gene: L),Pathogen
Delayed bone age,Disease
High-Grade Squamous Intraepithelial Lesions,Disease
Norovirus Hu/Norwalk/20008/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Cataract-glaucoma syndrome ORPHA:162,Disease
Norovirus Hu/Norwalk/10204/2009/VNM protein p48 (gene: POL),Pathogen
Polyarthritis Rheumatoid Factor Positive,Disease
Monkeypox virus Zaire-96-I-16 J3L (gene: J3L),Pathogen
Horsepox virus HSPV020b (ankyrin repeats),Pathogen
Bernard-Soulier syndrome ORPHA:274,Disease
Disease due to Papilloma virus,Disease
White sponge nevus ORPHA:171723,Disease
Huntington disease ORPHA:399,Disease
CCND1,Gene
Nephroblastoma ORPHA:654,Disease
Norovirus Hu/Norwalk/10313/2010/VNM capsid protein VP1 (gene: VP1),Pathogen
Polycystic Kidney - body part,Disease
tumor vasculature,Disease
Blepharophimosis-ptosis-epicanthus inversus syndrome plus ORPHA:572333,Disease
Febrile Neutropenia,Disease
Velvety skin,Disease
Parastremmatic dwarfism ORPHA:2646,Disease
Proliferative vitreoretinopathy,Disease
Norovirus Hu/GII-4/CGMH15/2007/TW major viral capsid protein,Pathogen
Thrombocytosis,Disease
Human alphaherpesvirus 2 large tegument protein (gene: UL36),Pathogen
Influenza A virus (A/California/07/2009(H1N1)) polymerase PB2 (gene: PB2),Pathogen
Familial visceral myopathy ORPHA:2604,Disease
Congenital muscular dystrophy Ullrich type ORPHA:75840,Disease
Transient Cerebral Ischemia,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2U ORPHA:397735,Disease
Slender finger,Disease
Proteasome-associated autoinflammatory syndrome ORPHA:324977,Disease
Cerulean cataract ORPHA:98989,Disease
Chikungunya virus full_polyprotein 1..1248,Pathogen
Hypochondrogenesis ORPHA:93297,Disease
Cystic Hygroma,Disease
Myositis,Disease
SORL1,Gene
Scleroatonic muscular dystrophy,Disease
Hematomas,Disease
Blepharophimosis-ptosis-epicanthus inversus syndrome type 2 ORPHA:572361,Disease
Norovirus Hu/GII.4/Guangzhou/GZ2010-L88/CHN/2011 major viral capsid protein,Pathogen
Microphthalmia Lenz type ORPHA:568,Disease
