Id,Type
Rhinovirus B69 1D,Pathogen
Cholangiolocellular Carcinoma,Disease
Biliary Atresia,Disease
Prostate Cancer,Disease
Mental Retardation,Disease
Eclampsia,Disease
HIV Wasting Syndrome,Disease
Heat Stroke,Disease
46XY gonadal dysgenesis-motor and sensory neuropathy syndrome ORPHA:168563,Disease
Necrosis,Disease
Amyloidosis,Disease
Echovirus E24 VP2,Pathogen
Limb defects,Disease
Candidiasis Chronic Mucocutaneous,Disease
Rhinosinusitis,Disease
Glycerol kinase deficiency juvenile form ORPHA:284411,Disease
Human rhinovirus A60 1B,Pathogen
Coxiella burnetii Infection,Disease
Human enterovirus 79 2C,Pathogen
Mucinous Adenocarcinoma,Disease
Chemical Carcinogenesis,Disease
Human rhinovirus A57 1B,Pathogen
Human rhinovirus A96 1D,Pathogen
Human enterovirus C102 2c,Pathogen
Brain Ischemia,Disease
Pelvic Organ Prolapse,Disease
Tactile Amnesia,Disease
Selective immunoglobulin A deficiency,Disease
Undifferentiated (Embryonal) Sarcoma,Disease
Fetal and neonatal alloimmune thrombocytopenia ORPHA:853,Disease
Clear Cell Sarcoma of Soft Tissue,Disease
Cavernous Hemangioma of Brain,Disease
Human adenovirus 23 CR1 b protein (gene: E3),Pathogen
Dermatitis Allergic Contact,Disease
Non-obstructive azoospermia,Disease
Motor symptoms,Disease
PPARG-related familial partial lipodystrophy ORPHA:79083,Disease
Immunodeficiency with factor H anomaly ORPHA:200421,Disease
Human rhinovirus A100 1D,Pathogen
Arthritis Psoriatic,Disease
Arnold-Chiari malformation type I ORPHA:268882,Disease
Crescendo Transient Ischemic Attacks,Disease
Anxiety,Disease
Microangiopathy Diabetic,Disease
Parathyroid Adenoma,Disease
Dyspnea,Disease
Human adenovirus 1 fiber,Pathogen
Familial aplasia of the vermis,Disease
Neuroectodermal Tumor Primitive,Disease
Coxsackievirus A1 2C,Pathogen
Human enterovirus C102 vp1,Pathogen
Rieger anomaly ORPHA:91483,Disease
Stage II Colon Cancer AJCC v7,Disease
Pseudomonas aeruginosa infection,Disease
mixed gliomas,Disease
Burn injury,Disease
Vaccinia virus Ankara Profilin-1-like,Pathogen
Arthus Reaction,Disease
Human rhinovirus A90 2C,Pathogen
Chagas Cardiomyopathy,Disease
Mental deficiency,Disease
Periodic fever-infantile enterocolitis-autoinflammatory syndrome ORPHA:436166,Disease
Hypoplasia of thumb,Disease
Coxsackievirus A22 vp1,Pathogen
Congenital analbuminemia ORPHA:86816,Disease
Papillon-Lefevre Disease,Disease
PLK2,Gene
Human rhinovirus B52 1D,Pathogen
CHARGE syndrome ORPHA:138,Disease
CXCL5,Gene
Neurogenic Muscular Atrophy,Disease
Prion Diseases,Disease
Aortic valve calcification,Disease
Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency ORPHA:440427,Disease
Pancreatic carcinoma,Disease
Human rhinovirus A64 1B,Pathogen
Leukemia T-Cell Chronic,Disease
ECTRODACTYLY ECTODERMAL DYSPLASIA AND CLEFT LIP/PALATE SYNDROME 1,Disease
Tumor Initiation,Disease
Aneurysm,Disease
Congenital bilateral absence of vas deferens ORPHA:48,Disease
Biliary Cholangitis,Disease
Nephrogenic Diabetes Insipidus Type I,Disease
Coxsackievirus B2 full_polyprotein 1..2187,Pathogen
Enterovirus C109 VP3,Pathogen
Cerebral Infarction,Disease
Collapse of vertebra,Disease
Trigeminal Neuralgia Idiopathic,Disease
Autosomal dominant secondary polycythemia ORPHA:247511,Disease
Arthrogryposis-anterior horn cell disease syndrome ORPHA:53696,Disease
Renal tubular dysgenesis of genetic origin ORPHA:97369,Disease
Fowler vasculopaty ORPHA:221126,Disease
Male Infertility,Disease
Echovirus E3 VP3,Pathogen
TNFAIP3,Gene
Bacterial susceptibility due to TLR signaling pathway deficiency ORPHA:183713,Disease
Metastatic Neoplasm,Disease
Norovirus Hu/GII/Shanghai/SH2/2008/CHN VP1,Pathogen
S100A3,Gene
Neutrophilia (disorder),Disease
Brain Lacerations,Disease
Heart valve disease,Disease
Keloid,Disease
Diabetes,Disease
Malignant neoplasm of pancreas,Disease
Pain Migratory,Disease
Hepatitis C virus subtype 1a NS3 protease/helicase,Pathogen
Recessive X-linked ichthyosis ORPHA:461,Disease
Decreased projection of maxilla,Disease
Carcinoma Granular Cell,Disease
Hepatomegaly,Disease
ECTODERMAL DYSPLASIA 11B HYPOHIDROTIC/HAIR/TOOTH TYPE AUTOSOMAL RECESSIVE,Disease
Coxsackievirus A10 full_polyprotein 1..2193,Pathogen
Human rhinovirus A64 1C,Pathogen
Corticobasal degeneration,Disease
Psychoses Drug,Disease
Cytopenia,Disease
Malignant tumor of cervix,Disease
Underdeveloped brows,Disease
Arthritis Collagen-Induced,Disease
Severe beta thalassemia,Disease
Coxsackievirus B5 VP2 capsid protein polyprotein region 3 (gene: 1A),Pathogen
Recurrent respiratory infections,Disease
Chemical and Drug Induced Liver Injury,Disease
Frontal Bossing,Disease
Autosomal dominant hyperinsulinism due to SUR1 deficiency ORPHA:276575,Disease
Dizziness,Disease
Guillain-Barre Syndrome Familial,Disease
Alveolar rhabdomyosarcoma,Disease
Optic Nerve Glioma,Disease
Liver Carcinoma,Disease
Vasculitis,Disease
Coffin-Siris syndrome,Disease
Mucopolysaccharidosis type 6 slowly progressing ORPHA:276223,Disease
Muscle damage,Disease
Human rhinovirus A7 1C,Pathogen
CARCINOMA OF VULVA,Disease
Human rhinovirus B52 2C,Pathogen
Precancerous Conditions,Disease
Xq21 microdeletion syndrome ORPHA:1435,Disease
Gastric Cancer,Disease
Coxsackievirus A13 vp3,Pathogen
SARS coronavirus excised_polyprotein 1..4369 (gene: orf1ab),Pathogen
Kidney Cancer,Disease
Autoinflammatory disease,Disease
Norovirus Hu/GII.4/GZ2010-L26/Guangzhou/CHN/2010 major viral capsid protein (gene: VP1),Pathogen
Cerebral Atherosclerosis,Disease
Hypothyroidism,Disease
Bagassosis,Disease
Spastic gait,Disease
ECTODERMAL DYSPLASIA 10B HYPOHIDROTIC/HAIR/TOOTH TYPE AUTOSOMAL RECESSIVE,Disease
Rhinovirus B14 1D (VP1),Pathogen
Acute kidney injury,Disease
Bronchiolitis Viral,Disease
Tumoral Calcinosis,Disease
Chronic graft-versus-host disease,Disease
Carcinoma Papillary,Disease
Fibrolamellar hepatocellular carcinoma ORPHA:401920,Disease
Osteoarthrosis localized not specified whether primary or secondary,Disease
Spondylometaphyseal dysplasia Kozlowski type ORPHA:93314,Disease
Chronic berylliosis,Disease
Periapical Periodontitis,Disease
Transitional cell carcinoma of bladder,Disease
Charcot-Marie-Tooth disease Type 1C,Disease
Human rhinovirus A57 1C,Pathogen
Huntington Disease,Disease
Bone Marrow Diseases,Disease
Human rhinovirus B97 1C,Pathogen
Parkinsonian Disorders,Disease
Escherichia coli Infections,Disease
Human rhinovirus B91 1C,Pathogen
Congenital Hydrocephalus,Disease
Forgetful,Disease
Anhidrosis,Disease
Respiratory Tract Diseases,Disease
TIBIAL MUSCULAR DYSTROPHY TARDIVE,Disease
Lesion of stomach,Disease
Abscess,Disease
Drug Hypersensitivity Syndrome,Disease
Anovulatory (finding),Disease
Dentatorubral-Pallidoluysian Atrophy,Disease
Neutral lipid storage myopathy ORPHA:98908,Disease
Fractures Multiple,Disease
Multiple Sclerosis,Disease
Congenital myopathy Paradas type ORPHA:199329,Disease
Frontorhiny ORPHA:391474,Disease
Autosomal dominant primary hypomagnesemia with hypocalciuria ORPHA:34528,Disease
Diabetic peripheral neuropathy,Disease
Hyperplasia of supraorbital ridge,Disease
Hepatoblastoma,Disease
Secondary Trigeminal Neuralgia,Disease
Allergic asthma,Disease
Human enteric coronavirus strain 4408 spike protein,Pathogen
Hypercalcemia,Disease
RETINOSCHISIS 1 X-LINKED JUVENILE,Disease
Adult-Onset Still Disease,Disease
Cholestasis Extrahepatic,Disease
DNAJB4,Gene
Human rhinovirus B27 1C,Pathogen
Echovirus E6 VP2,Pathogen
Toxic Shock Syndrome,Disease
Hemoglobinuria Paroxysmal,Disease
Chronic myelomonocytic leukemia ORPHA:98823,Disease
Diabetic Neuropathies,Disease
Giant cell carcinoma of lung,Disease
Norovirus Hu/GII.4/Rockdale/NSW006D/2009/AU VP1,Pathogen
Yaba-like disease virus 66R protein (gene: 66R),Pathogen
Infantile convulsions and choreoathetosis ORPHA:31709,Disease
Disorder of the optic nerve,Disease
Aortic Rupture,Disease
Chronic synovitis,Disease
Keratoconjunctivitis Sicca,Disease
Plasmacytoma,Disease
Beryllium Disease,Disease
Mammary Neoplasms,Disease
Amnesia Transient Global,Disease
Chronic cough,Disease
Primary ulcer of intestine,Disease
Immunologic Deficiency Syndromes,Disease
SNORD14C,Gene
Human enterovirus C104 VP1,Pathogen
Melanoma B16,Disease
Incontinentia Pigmenti Achromians,Disease
Disorder of Achilles tendon,Disease
Cowpox virus vCD30 (gene: vCD30),Pathogen
NFKBIA,Gene
Luminal A Breast Carcinoma,Disease
Spondylitis,Disease
Mast Cell Neoplasm,Disease
Diabetes Mellitus Experimental,Disease
SPG7,Gene
Dermatologic disorders,Disease
Waldenstrom macroglobulinemia ORPHA:33226,Disease
Best vitelliform macular dystrophy ORPHA:1243,Disease
Ostium secundum atrial septal defect,Disease
Regional enteritis,Disease
Human rhinovirus B92 1D,Pathogen
Major Depressive Disorder,Disease
Leukemia T-Cell,Disease
Retrusion of lower jaw,Disease
Familial mesial temporal lobe epilepsy with febrile seizures ORPHA:165805,Disease
Cancer of Head,Disease
Epiretinal Membrane,Disease
bone destruction,Disease
NON RARE IN EUROPE: Multiple sclerosis ORPHA:802,Disease
Urinary Incontinence,Disease
Uranostaphyloschisis,Disease
Hemochromatosis type 3 ORPHA:225123,Disease
Coxsackievirus A17 VP1,Pathogen
Horsepox virus HSPV011c (ankyrin repeats),Pathogen
Curvature of spine,Disease
Atypical Hemolytic Uremic Syndrome,Disease
WAKMAR2,Gene
Dermatologic Disorders,Disease
Deglutition Disorders,Disease
ACys amyloidosis ORPHA:100008,Disease
Methylmalonic aciduria,Disease
Methylmalonic acidemia with homocystinuria type cblJ ORPHA:369955,Disease
Alagille syndrome due to 20p12 microdeletion ORPHA:261600,Disease
Human rhinovirus B72 1C,Pathogen
Severe Acute Respiratory Syndrome,Disease
Childhood Burkitt Lymphoma,Disease
Infant Small for Gestational Age,Disease
Enterovirus C capsid protein VP3,Pathogen
Human rhinovirus B72 1B,Pathogen
Neural Tube Defect,Disease
Familial progressive hyperpigmentation ORPHA:79146,Disease
Chronic ulcer,Disease
Serum triglycerides raised,Disease
Mastocytosis Systemic,Disease
Human rhinovirus B91 1D,Pathogen
social stress,Disease
Desmoplastic infantile astrocytoma,Disease
Autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency ORPHA:319581,Disease
Cystic kidney,Disease
Severe generalized junctional epidermolysis bullosa ORPHA:79404,Disease
Squamous cell carcinoma of the oral cavity ORPHA:502363,Disease
Corneal Diseases,Disease
Plasmablastic lymphoma,Disease
Ovarian Hyperstimulation Syndrome,Disease
Asphyxia Neonatorum,Disease
Multiple osteochondromas ORPHA:321,Disease
Infection,Disease
Endometrial Carcinoma,Disease
Rhinovirus B VP3,Pathogen
Norovirus Hu/Norwalk/10386/2010/VNM capsid protein VP1 (gene: VP1),Pathogen
Proptosis,Disease
Allergic rhinitis (disorder),Disease
Malignant neoplasm of liver,Disease
NON RARE IN EUROPE: Rheumatoid arthritis ORPHA:284130,Disease
Charcot-Marie-Tooth disease type 1C ORPHA:101083,Disease
Deafness-infertility syndrome ORPHA:94064,Disease
Spinocerebellar Ataxia Type 7,Disease
Norovirus Hu/GII/20469/2010/VNM capsid protein VP1 (gene: VP1),Pathogen
Early onset periodontitis,Disease
Griscelli syndrome type 3 ORPHA:79478,Disease
Human rhinovirus B86 1D,Pathogen
Nephropathia Epidemica,Disease
Brain Stem Ischemia Transient,Disease
Human rhinovirus A47 1C,Pathogen
Ischemia of kidney,Disease
Macacine alphaherpesvirus 1 envelope glycoprotein C (gene: UL44),Pathogen
Ectromelia virus ERPV tumor necrosis factor receptor,Pathogen
End Stage Liver Disease,Disease
Limited cutaneous systemic sclerosis ORPHA:220402,Disease
Wesselsbron virus full_polyprotein 1..3405,Pathogen
Hyperkinesia Generalized,Disease
Hypoplasia Of The Maxilla,Disease
Chondrosarcoma,Disease
Hypopigmentation disorder,Disease
Norovirus Hu/GII-4/CGMH06/2006/TW major viral capsid protein,Pathogen
Thrombocythemia Essential,Disease
Inclusion Body Myositis (disorder),Disease
Oxalosis,Disease
Rod-cone Dystrophy,Disease
Salivirus FHB full_polyprotein 1..2365,Pathogen
Decreased projection of lower jaw,Disease
Hereditary pancreatitis,Disease
Myeloproliferative disease,Disease
Primary Progressive Aphasia (disorder),Disease
Coxsackievirus B5 VP1 capsid protein polyprotein region 5 (gene: 1A),Pathogen
Senile dementia,Disease
Childhood Glioblastoma,Disease
Barber-Say syndrome ORPHA:1231,Disease
Helicobacter-associated gastritis,Disease
Human papillomavirus type 32 early protein (gene: E2),Pathogen
Bullous diffuse cutaneous mastocytosis ORPHA:280785,Disease
Cowpox virus CPXV179 protein (gene: CPXV179 CDS),Pathogen
Invasive Skin Melanoma,Disease
HETEROTAXY VISCERAL 1 X-LINKED,Disease
Human T-cell lymphotrophic virus type I [HTLV-I],Disease
Degenerative Diseases Central Nervous System,Disease
Human gammaherpesvirus 4 BARF1 protein (gene: BARF1),Pathogen
Human betaherpesvirus 6A membrane glycoprotein UL119 (gene: U85),Pathogen
Persistent infection,Disease
Spondyloepiphyseal dysplasia congenita ORPHA:94068,Disease
Nonspecific interstitial pneumonia,Disease
Diastematomyelia,Disease
Eosinophilia,Disease
Charcot-Marie-Tooth disease type 2B1 ORPHA:98856,Disease
Orf virus ORF057 putative protein-tyrosine phosphatase,Pathogen
Rosacea,Disease
Insulin Sensitivity,Disease
Streptococcal Infections,Disease
Rectal Neoplasms,Disease
Norovirus Hu/GII-4/CGMH10/2006/TW major viral capsid protein (gene: VP1),Pathogen
Human rhinovirus A56 1C,Pathogen
Hepatoma Morris,Disease
Human cosavirus B VP2,Pathogen
Proliferative diabetic retinopathy,Disease
Thalassemia,Disease
Coronary Aneurysm,Disease
Occipital pachygyria and polymicrogyria ORPHA:280640,Disease
Sicca Syndrome,Disease
EMILIN-1-related connective tissue disease ORPHA:485418,Disease
Monkeypox virus Zaire-96-I-16 ankyrin-like protein (gene: D1L),Pathogen
Pneumonia due to Klebsiella pneumoniae,Disease
Distal monosomy 15q ORPHA:1596,Disease
Idiopathic pulmonary hypertension,Disease
Acute myeloid leukemia with inv(3)(q21q26.2) or t(3,Disease
stage ovarian epithelial cancer,Disease
Infection of ear,Disease
Saddle nose,Disease
Primary Tethered Cord Syndrome,Disease
Acute Motor Axonal Neuropathy,Disease
Papillary serous cystadenocarcinoma,Disease
Leishmaniasis New World,Disease
Norovirus Hu/GII-4/CGMH20/2009/TW major viral capsid protein (gene: VP1),Pathogen
Chronic Q Fever,Disease
Congenital Camptodactyly,Disease
Anxiety disease,Disease
Norovirus Hu/GII-4/CGMH21/2010/TW major viral capsid protein (gene: VP1),Pathogen
Emotional Stress,Disease
Intestinal Diseases,Disease
Age-related cataract,Disease
Shy-Drager Syndrome,Disease
Retinal Diseases,Disease
Keratoderma hereditarium mutilans ORPHA:494,Disease
Coxsackievirus A17 3D,Pathogen
Gastric Ulcer,Disease
Human rhinovirus A60 1D,Pathogen
Lung Adenocarcinoma,Disease
Airway Obstruction,Disease
Cowpox virus CPXV209 protein (gene: CPXV209 CDS),Pathogen
Familial intrahepatic cholestasis of pregnancy,Disease
Appendicitis,Disease
Variola virus Ser/Thr kinase (gene: C14L),Pathogen
Microangiopathic Hemolytic Anemia,Disease
Coxsackievirus A18 VP3 protein,Pathogen
Human papillomavirus type 14D early protein (gene: E2),Pathogen
HAP1,Gene
Malignant neoplasm of stomach,Disease
Coxsackievirus A13 vp1,Pathogen
Human rhinovirus A44 2C (P2-C),Pathogen
Pustulosis of Palms and Soles,Disease
Pregnancy in Diabetics,Disease
Trichohepatoenteric Syndrome,Disease
SCTR,Gene
Genitourinary Cancer,Disease
Encephalomyelitis,Disease
Mucopolysaccharidosis Type IIIA,Disease
Xanthomatosis,Disease
Anxiety state,Disease
Human rhinovirus A43 1C,Pathogen
SARS coronavirus P2 full_polyprotein 1..4382,Pathogen
GCGR-related hyperglucagonemia ORPHA:438274,Disease
Cryptogenic multifocal ulcerous stenosing enteritis ORPHA:468635,Disease
Leg Ulcer,Disease
Folic Acid Deficiency,Disease
Tetralogy of Fallot ORPHA:3303,Disease
Stage II Colon Cancer,Disease
Short stature due to growth hormone qualitative anomaly ORPHA:629,Disease
Large hand,Disease
Lymphoproliferative Syndrome X-Linked 2,Disease
Reactive Hypoglycemia,Disease
Pediatric multiple sclerosis ORPHA:477738,Disease
Sarcoidosis Pulmonary,Disease
Allergic Conjunctivitis,Disease
Classical Hodgkin's Lymphoma,Disease
Contact hypersensitivity,Disease
Autosomal dominant osteopetrosis type 1 ORPHA:2783,Disease
Cowpox virus CPXV213 protein (gene: CPXV213 CDS),Pathogen
POTEF,Gene
Immunosuppression,Disease
Endomyocardial Fibrosis,Disease
NON RARE IN EUROPE: Crohn disease ORPHA:206,Disease
Oligoarticular juvenile idiopathic arthritis ORPHA:85410,Disease
Alzheimer Disease Early Onset,Disease
Fetal Gaucher disease ORPHA:85212,Disease
Fuchs Endothelial Dystrophy,Disease
Olfactory seizure,Disease
Capillary Leak Syndrome,Disease
Periodontitis,Disease
Duane Retraction Syndrome,Disease
Keratosis Follicularis,Disease
Autoimmune thrombocytopenia,Disease
Mammary Analogue Secretory Carcinoma,Disease
Ulnar deviation of hand,Disease
Chronic venous insufficiency,Disease
Congenital heart disease,Disease
Dementia,Disease
Infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia ORPHA:572428,Disease
MERRF Syndrome,Disease
DNAJB6-related  limb-girdle muscular dystrophy D1 ORPHA:34516,Disease
Benign familial neonatal epilepsy ORPHA:1949,Disease
Heart-hand syndrome Slovenian type ORPHA:168796,Disease
C3 glomerulopathy ORPHA:329918,Disease
Human rhinovirus A53 2C (P2-C),Pathogen
Hepatitis E,Disease
DYSTONIA DOPA-RESPONSIVE WITH OR WITHOUT HYPERPHENYLALANINEMIA AUTOSOMAL RECESSIVE (disorder),Disease
Human rhinovirus A47 2C,Pathogen
Immunodeficiency with factor I anomaly ORPHA:200418,Disease
Respiration Disorders,Disease
Mandibular hyperplasia,Disease
Aspergillosis,Disease
Amyotrophic Lateral Sclerosis Sporadic,Disease
Kaposi's sarcoma-associated herpesvirus infection,Disease
Cercopithecine betaherpesvirus 5 chemokine vCXCL10 (gene: UL146G),Pathogen
Delirium Dementia Amnestic Cognitive Disorders,Disease
Ectromelia virus ERPV chemokine binding protein,Pathogen
Telangiectasis,Disease
Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome ORPHA:37042,Disease
Cystathioninuria ORPHA:212,Disease
Drusen,Disease
Animal Mammary Neoplasms,Disease
Spinocerebellar ataxia type 1 ORPHA:98755,Disease
Granulomatosis with polyangiitis,Disease
Human gammaherpesvirus 8 KCP (gene: ORF4),Pathogen
Idiopathic pulmonary arterial hypertension,Disease
Histiocytoid hemangioma,Disease
Pre-Eclampsia,Disease
Venoocclusive disease,Disease
Aortic Aneurysm Abdominal,Disease
Carcinoma of ampulla of Vater,Disease
Cowpox virus CPXV006 protein (gene: CPXV006 CDS),Pathogen
Norovirus Hu/GII.4/GZ2010-L87/Guangzhou/CHN/2011 major viral capsid protein (gene: VP1),Pathogen
Colitis Lymphocytic,Disease
Adult Hodgkin Lymphoma,Disease
Aseptic Meningitis,Disease
Systemic Inflammatory Response Syndrome,Disease
