Interactor A Genes,Interactor B Genes,Combined Score,Taxid interactor A,Taxid interactor B,Genes,Log2FoldChange,FoldChange,Regulation
GIT1,PPFIA1,0.931,Homo sapiens,Homo sapiens,GIT1,1.47693634155493,2.78356995684182,UpRegulated
PPFIA1,GIT1,0.931,Homo sapiens,Homo sapiens,GIT1,1.47693634155493,2.78356995684182,UpRegulated
VLDLR,LRP8,0.958,Homo sapiens,Homo sapiens,LRP8,-1.4756375337628,2.78106513401947,DownRegulated
LRP8,VLDLR,0.958,Homo sapiens,Homo sapiens,LRP8,-1.4756375337628,2.78106513401947,DownRegulated
LRP8,APOE,0.999,Homo sapiens,Homo sapiens,LRP8,-1.4756375337628,2.78106513401947,DownRegulated
APOE,LRP8,0.999,Homo sapiens,Homo sapiens,LRP8,-1.4756375337628,2.78106513401947,DownRegulated
ALG10,ALG10B,0.903,Homo sapiens,Homo sapiens,ALG10B,-1.47076345419453,2.77168528559063,DownRegulated
ALG10B,ALG10,0.903,Homo sapiens,Homo sapiens,ALG10B,-1.47076345419453,2.77168528559063,DownRegulated
ALG5,ALG10B,0.96,Homo sapiens,Homo sapiens,ALG10B,-1.47076345419453,2.77168528559063,DownRegulated
ALG10B,ALG5,0.96,Homo sapiens,Homo sapiens,ALG10B,-1.47076345419453,2.77168528559063,DownRegulated
TADA1,TADA2A,0.969,Homo sapiens,Homo sapiens,TADA2A,-1.46965149017445,2.76954981912558,DownRegulated
TAF9B,TADA2A,0.993,Homo sapiens,Homo sapiens,TADA2A,-1.46965149017445,2.76954981912558,DownRegulated
ZZZ3,TADA2A,0.987,Homo sapiens,Homo sapiens,TADA2A,-1.46965149017445,2.76954981912558,DownRegulated
TADA2A,ZZZ3,0.987,Homo sapiens,Homo sapiens,TADA2A,-1.46965149017445,2.76954981912558,DownRegulated
TADA2A,TADA1,0.969,Homo sapiens,Homo sapiens,TADA2A,-1.46965149017445,2.76954981912558,DownRegulated
USP22,TADA2A,0.992,Homo sapiens,Homo sapiens,TADA2A,-1.46965149017445,2.76954981912558,DownRegulated
TADA2A,USP22,0.992,Homo sapiens,Homo sapiens,TADA2A,-1.46965149017445,2.76954981912558,DownRegulated
TADA2A,TAF9B,0.993,Homo sapiens,Homo sapiens,TADA2A,-1.46965149017445,2.76954981912558,DownRegulated
EIF4A3,PPIL1,0.969,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
PPIL1,SNRPB2,0.987,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
CWF19L2,PPIL1,0.987,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
DHX16,PPIL1,0.977,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
PPIL1,CWF19L2,0.987,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
SNRPE,PPIL1,0.991,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
PPIL1,EIF4A3,0.969,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
PPIL1,DHX16,0.977,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
SNRPB2,PPIL1,0.987,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
PPIL1,SNRPE,0.991,Homo sapiens,Homo sapiens,PPIL1,-1.46626891971607,2.76306388600283,DownRegulated
CCNA2,MKI67,0.93,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,CUL1,0.985,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,CDC25C,0.956,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,CENPA,0.99,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,PLK1,0.958,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,CCNB1,0.995,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,TTK,0.939,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
NUF2,CCNA2,0.94,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,ZWINT,0.901,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
PLK1,CCNA2,0.958,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
RBX1,CCNA2,0.933,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
PLK4,CCNA2,0.929,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
E2F3,CCNA2,0.965,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,HMMR,0.921,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,KIF20A,0.974,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNB1,CCNA2,0.995,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,CDKN1A,0.999,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,CDKN1C,0.998,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,CDCA3,0.94,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
ZWINT,CCNA2,0.901,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,CCNB2,0.965,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CDKN1C,CCNA2,0.998,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNB2,CCNA2,0.965,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
AURKA,CCNA2,0.949,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
TP53,CCNA2,0.997,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
MKI67,CCNA2,0.93,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNE1,CCNA2,0.903,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CUL1,CCNA2,0.985,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CDC25C,CCNA2,0.956,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,E2F3,0.965,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,CCNE1,0.903,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
HMMR,CCNA2,0.921,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,NCAPG,0.949,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,AURKA,0.949,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
NCAPG,CCNA2,0.949,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,TP53,0.997,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,PLK4,0.929,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,RBX1,0.933,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CENPA,CCNA2,0.99,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CCNA2,NUF2,0.94,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
TTK,CCNA2,0.939,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
KIF20A,CCNA2,0.974,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CDCA3,CCNA2,0.94,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
CDKN1A,CCNA2,0.999,Homo sapiens,Homo sapiens,CCNA2,-1.46336238506524,2.75750286559529,DownRegulated
ULK1,MAP1LC3A,0.987,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
ATG4A,ULK1,0.933,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
ULK1,FUNDC1,0.962,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
MAP1LC3B,ULK1,0.993,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
ULK1,ATG2A,0.991,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
ULK1,MAP1LC3B,0.993,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
ATG2A,ULK1,0.991,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
MAP1LC3A,ULK1,0.987,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
ULK1,SESN2,0.965,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
FUNDC1,ULK1,0.962,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
ULK1,PRKACA,0.915,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
PRKACA,ULK1,0.915,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
SESN2,ULK1,0.965,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
ULK1,ATG4A,0.933,Homo sapiens,Homo sapiens,ULK1,1.46302360479371,2.75685541213731,UpRegulated
FOXJ1,RFX2,0.962,Homo sapiens,Homo sapiens,FOXJ1,1.46188987676544,2.75468981483358,UpRegulated
RFX2,FOXJ1,0.962,Homo sapiens,Homo sapiens,FOXJ1,1.46188987676544,2.75468981483358,UpRegulated
KLC3,MAPK8IP3,0.944,Homo sapiens,Homo sapiens,MAPK8IP3,1.46070141354901,2.75242149108523,UpRegulated
MAPK8IP3,KLC3,0.944,Homo sapiens,Homo sapiens,MAPK8IP3,1.46070141354901,2.75242149108523,UpRegulated
GBA2,DEGS1,0.922,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
SMPD1,DEGS1,0.953,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
DEGS1,CERS5,0.971,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
CERS5,DEGS1,0.971,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
SGMS2,DEGS1,0.953,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
DEGS1,SMPD1,0.953,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
DEGS1,SGMS2,0.953,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
DEGS1,SGPP1,0.944,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
DEGS1,GBA2,0.922,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
SGPP1,DEGS1,0.944,Homo sapiens,Homo sapiens,DEGS1,1.4584714740986,2.74817042480852,UpRegulated
EPHA2,EFNA4,0.997,Homo sapiens,Homo sapiens,EFNA4,1.45778307211425,2.74685940991511,UpRegulated
FYN,EFNA4,0.929,Homo sapiens,Homo sapiens,EFNA4,1.45778307211425,2.74685940991511,UpRegulated
EPHB2,EFNA4,0.921,Homo sapiens,Homo sapiens,EFNA4,1.45778307211425,2.74685940991511,UpRegulated
EFNA4,EPHA2,0.997,Homo sapiens,Homo sapiens,EFNA4,1.45778307211425,2.74685940991511,UpRegulated
EFNA4,FYN,0.929,Homo sapiens,Homo sapiens,EFNA4,1.45778307211425,2.74685940991511,UpRegulated
EFNA4,EPHB2,0.921,Homo sapiens,Homo sapiens,EFNA4,1.45778307211425,2.74685940991511,UpRegulated
TRIM25,ZC3HAV1,0.92,Homo sapiens,Homo sapiens,ZC3HAV1,-1.45611275703428,2.74368100728265,DownRegulated
ZC3HAV1,TRIM25,0.92,Homo sapiens,Homo sapiens,ZC3HAV1,-1.45611275703428,2.74368100728265,DownRegulated
NUP50,NUP35,0.966,Homo sapiens,Homo sapiens,NUP35,-1.45241547417952,2.73665861029568,DownRegulated
NUP35,NUP62,0.995,Homo sapiens,Homo sapiens,NUP35,-1.45241547417952,2.73665861029568,DownRegulated
NUP35,NUP50,0.966,Homo sapiens,Homo sapiens,NUP35,-1.45241547417952,2.73665861029568,DownRegulated
NUP62,NUP35,0.995,Homo sapiens,Homo sapiens,NUP35,-1.45241547417952,2.73665861029568,DownRegulated
MAFB,FOS,0.983,Homo sapiens,Homo sapiens,MAFB,1.45191639803349,2.73571207288979,UpRegulated
MAFB,JUN,0.991,Homo sapiens,Homo sapiens,MAFB,1.45191639803349,2.73571207288979,UpRegulated
FOS,MAFB,0.983,Homo sapiens,Homo sapiens,MAFB,1.45191639803349,2.73571207288979,UpRegulated
JUN,MAFB,0.991,Homo sapiens,Homo sapiens,MAFB,1.45191639803349,2.73571207288979,UpRegulated
ALAD,ALAS1,0.991,Homo sapiens,Homo sapiens,ALAD,1.44789787029659,2.72810253804528,UpRegulated
ALAS1,ALAD,0.991,Homo sapiens,Homo sapiens,ALAD,1.44789787029659,2.72810253804528,UpRegulated
CWF19L2,PPIL1,0.987,Homo sapiens,Homo sapiens,CWF19L2,-1.44349533924077,2.71979014442394,DownRegulated
CWF19L2,SNRPE,0.937,Homo sapiens,Homo sapiens,CWF19L2,-1.44349533924077,2.71979014442394,DownRegulated
SNRPE,CWF19L2,0.937,Homo sapiens,Homo sapiens,CWF19L2,-1.44349533924077,2.71979014442394,DownRegulated
PPIL1,CWF19L2,0.987,Homo sapiens,Homo sapiens,CWF19L2,-1.44349533924077,2.71979014442394,DownRegulated
CCP110,PLK4,0.964,Homo sapiens,Homo sapiens,PLK4,-1.44236180599567,2.71765402998246,DownRegulated
PLK1,PLK4,0.956,Homo sapiens,Homo sapiens,PLK4,-1.44236180599567,2.71765402998246,DownRegulated
CCNA2,PLK4,0.929,Homo sapiens,Homo sapiens,PLK4,-1.44236180599567,2.71765402998246,DownRegulated
PLK4,CCNA2,0.929,Homo sapiens,Homo sapiens,PLK4,-1.44236180599567,2.71765402998246,DownRegulated
PLK4,CCP110,0.964,Homo sapiens,Homo sapiens,PLK4,-1.44236180599567,2.71765402998246,DownRegulated
PLK4,PLK1,0.956,Homo sapiens,Homo sapiens,PLK4,-1.44236180599567,2.71765402998246,DownRegulated
KAT5,TFPT,0.904,Homo sapiens,Homo sapiens,TFPT,-1.43909610403834,2.71150927272221,DownRegulated
TFPT,KAT5,0.904,Homo sapiens,Homo sapiens,TFPT,-1.43909610403834,2.71150927272221,DownRegulated
ING3,TFPT,0.904,Homo sapiens,Homo sapiens,TFPT,-1.43909610403834,2.71150927272221,DownRegulated
TFPT,ING3,0.904,Homo sapiens,Homo sapiens,TFPT,-1.43909610403834,2.71150927272221,DownRegulated
INO80C,TFPT,0.976,Homo sapiens,Homo sapiens,TFPT,-1.43909610403834,2.71150927272221,DownRegulated
TFPT,INO80C,0.976,Homo sapiens,Homo sapiens,TFPT,-1.43909610403834,2.71150927272221,DownRegulated
GTPBP3,GTPBP8,0.947,Homo sapiens,Homo sapiens,GTPBP8,-1.43479839173807,2.70344384906457,DownRegulated
GTPBP8,GTPBP3,0.947,Homo sapiens,Homo sapiens,GTPBP8,-1.43479839173807,2.70344384906457,DownRegulated
CTH,CBS,0.999,Homo sapiens,Homo sapiens,CTH,1.43451000728532,2.70290350392115,UpRegulated
CBS,CTH,0.999,Homo sapiens,Homo sapiens,CTH,1.43451000728532,2.70290350392115,UpRegulated
CENPA,CENPK,0.997,Homo sapiens,Homo sapiens,CENPK,-1.43314486411055,2.70034710429061,DownRegulated
CENPK,CENPA,0.997,Homo sapiens,Homo sapiens,CENPK,-1.43314486411055,2.70034710429061,DownRegulated
FLT3LG,RPL28,0.977,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
FANCE,RPL28,0.954,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
RPL28,FLT3LG,0.977,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
PA2G4,RPL28,0.981,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
DOCK4,RPL28,0.976,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
RSRC1,RPL28,0.907,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
RPL28,DOCK4,0.976,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
RPL28,RSRC1,0.907,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
RPL28,FANCE,0.954,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
RPL28,PA2G4,0.981,Homo sapiens,Homo sapiens,RPL28,1.43288816658576,2.69986667652594,UpRegulated
SLC31A1,ATP7B,0.943,Homo sapiens,Homo sapiens,SLC31A1,1.43194816381409,2.69810812362659,UpRegulated
ATP7B,SLC31A1,0.943,Homo sapiens,Homo sapiens,SLC31A1,1.43194816381409,2.69810812362659,UpRegulated
TP53,JUN,0.997,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
PRKACA,JUN,0.963,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,CREBBP,0.994,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
CEBPB,JUN,0.927,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,PRKACA,0.963,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,IRF1,0.919,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,FOSB,0.999,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,JUND,0.999,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,EP300,0.999,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,IL1B,0.987,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,JDP2,0.969,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,TP53,0.997,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,CEBPB,0.927,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,FOS,0.999,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,MAPK11,0.971,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,EGR1,0.99,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,MITF,0.923,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,NCOA3,0.938,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,MYC,0.97,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,IRF7,0.989,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,MAFB,0.991,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
IL1B,JUN,0.987,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
EP300,JUN,0.999,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
FOS,JUN,0.999,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
FOSB,JUN,0.999,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,BATF3,0.979,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
IRF1,JUN,0.919,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
MAPK11,JUN,0.971,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUND,JUN,0.999,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
EGR1,JUN,0.99,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
NFKB1,JUN,0.994,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,DUSP1,0.911,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JUN,NFKB1,0.994,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
DUSP1,JUN,0.911,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
CREBBP,JUN,0.994,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
NCOA3,JUN,0.938,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
BATF3,JUN,0.979,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
MYC,JUN,0.97,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
MITF,JUN,0.923,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
IRF7,JUN,0.989,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
MAFB,JUN,0.991,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
JDP2,JUN,0.969,Homo sapiens,Homo sapiens,JUN,1.43188518829022,2.69799035025157,UpRegulated
PIK3CD,IRS1,0.943,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
IRS1,INSR,0.999,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
IRS1,SOCS4,0.932,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
IRS1,SLC2A4,0.94,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
IRS1,PIK3CD,0.943,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
IRS1,PRKCD,0.962,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
IRS1,PTPN1,0.995,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
INSR,IRS1,0.999,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
IRS1,FYN,0.923,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
FYN,IRS1,0.923,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
SLC2A4,IRS1,0.94,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
PRKCD,IRS1,0.962,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
PTPN1,IRS1,0.995,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
SOCS4,IRS1,0.932,Homo sapiens,Homo sapiens,IRS1,-1.43008788451125,2.69463129732025,DownRegulated
WFS1,CISD2,0.946,Homo sapiens,Homo sapiens,WFS1,1.42793904744214,2.69062073835476,UpRegulated
CISD2,WFS1,0.946,Homo sapiens,Homo sapiens,WFS1,1.42793904744214,2.69062073835476,UpRegulated
BMP4,BMP2,0.97,Homo sapiens,Homo sapiens,BMP4,-1.42752191110713,2.68984289314124,DownRegulated
BMP2,BMP4,0.97,Homo sapiens,Homo sapiens,BMP4,-1.42752191110713,2.68984289314124,DownRegulated
ALG5,ALG6,0.999,Homo sapiens,Homo sapiens,ALG6,-1.42473501878383,2.6846518676271,DownRegulated
ALG1,ALG6,0.968,Homo sapiens,Homo sapiens,ALG6,-1.42473501878383,2.6846518676271,DownRegulated
ALG6,ALG1,0.968,Homo sapiens,Homo sapiens,ALG6,-1.42473501878383,2.6846518676271,DownRegulated
ALG6,ALG5,0.999,Homo sapiens,Homo sapiens,ALG6,-1.42473501878383,2.6846518676271,DownRegulated
SLC3A2,SLC7A5,0.999,Homo sapiens,Homo sapiens,SLC3A2,1.42297269482033,2.68137443362494,UpRegulated
SLC7A5,SLC3A2,0.999,Homo sapiens,Homo sapiens,SLC3A2,1.42297269482033,2.68137443362494,UpRegulated
BCL6,MYC,0.922,Homo sapiens,Homo sapiens,BCL6,1.42066745786816,2.67709337109538,UpRegulated
MYC,BCL6,0.922,Homo sapiens,Homo sapiens,BCL6,1.42066745786816,2.67709337109538,UpRegulated
BCL6,MTA3,0.908,Homo sapiens,Homo sapiens,BCL6,1.42066745786816,2.67709337109538,UpRegulated
BCL6,TP53,0.957,Homo sapiens,Homo sapiens,BCL6,1.42066745786816,2.67709337109538,UpRegulated
MTA3,BCL6,0.908,Homo sapiens,Homo sapiens,BCL6,1.42066745786816,2.67709337109538,UpRegulated
TP53,BCL6,0.957,Homo sapiens,Homo sapiens,BCL6,1.42066745786816,2.67709337109538,UpRegulated
IFIT3,OAS1,0.947,Homo sapiens,Homo sapiens,OAS1,1.40789574647724,2.65349852440823,UpRegulated
RNASEL,OAS1,0.964,Homo sapiens,Homo sapiens,OAS1,1.40789574647724,2.65349852440823,UpRegulated
ISG15,OAS1,0.983,Homo sapiens,Homo sapiens,OAS1,1.40789574647724,2.65349852440823,UpRegulated
OAS1,IFIT3,0.947,Homo sapiens,Homo sapiens,OAS1,1.40789574647724,2.65349852440823,UpRegulated
OAS1,ISG15,0.983,Homo sapiens,Homo sapiens,OAS1,1.40789574647724,2.65349852440823,UpRegulated
OAS1,IRF7,0.959,Homo sapiens,Homo sapiens,OAS1,1.40789574647724,2.65349852440823,UpRegulated
OAS1,IFI44,0.961,Homo sapiens,Homo sapiens,OAS1,1.40789574647724,2.65349852440823,UpRegulated
OAS1,RNASEL,0.964,Homo sapiens,Homo sapiens,OAS1,1.40789574647724,2.65349852440823,UpRegulated
IRF7,OAS1,0.959,Homo sapiens,Homo sapiens,OAS1,1.40789574647724,2.65349852440823,UpRegulated
